occurrence_id,species,countryCode,location,source,longitude,latitude,tas_mean_c,prec_mean_annual,elevation_m,ecosystem_code,Temperatur,Moisture,Landcover,Landforms,Climate_Re,Red,Green,Blue,W_Ecosystm,color
4331,Vespa velutina,NA,"Bremen Egestorff-Stiftung, 28307 Bremen, Deutschland",inat,8.96,53.06,10.357692307692332,52.84615384615385,5,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
4332,Vespa velutina,NL,NA,gbif,5.85,50.8,NA,NA,170,109,Cool Temperate,Moist,Grassland,Tablelands,Cool Temperate Moist,78,92,155,Cool Temperate Moist Grassland on Tablelands,#4E5C9B
4333,Vespa velutina,NA,"40 Düsseldorf-Stadtbezirk 10, Deutschland",inat,6.89,51.14,11.557692307692378,61.53846153846154,44,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500
4334,Vespa velutina,NA,"Naturpark Südschwarzwald, Grenzach-Wyhlen, Baden-Württemberg, DE",inat,7.66,47.55,11.457692307692357,75.38461538461539,286,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912
4335,Vespa velutina,NA,"32000 Auch, France",inat,0.59,43.67,14.334615384615404,64.53846153846153,158,168,Warm Temperate,Moist,Cropland,Hills,Warm Temperate Moist,112,198,86,Warm Temperate Moist Cropland on Hills,#70C656
4336,Vespa velutina,BE,NA,gbif,4.51,51.11,11.480769230769283,55.61538461538461,6,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500
4337,Vespa velutina,NA,"Hauts-de-Seine, Île-de-France, FR",inat,2.28,48.88,12.426923076923115,50,46,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34
4338,Vespa velutina,NA,"Luingne, Mouscron, Belgique",inat,3.26,50.73,11.39615384615388,58.07692307692308,27,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
4339,Vespa velutina,NA,"Andreas Heusler-Strasse, Basel, BS, CH",inat,7.6,47.55,NA,NA,274,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912
4340,Vespa velutina,NL,NA,gbif,5.4,51.6,NA,NA,10,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00
4341,Vespa velutina,FR,NA,gbif,4.35,46.68,12.52692307692314,57.46153846153846,291,168,Warm Temperate,Moist,Cropland,Hills,Warm Temperate Moist,112,198,86,Warm Temperate Moist Cropland on Hills,#70C656
4342,Vespa velutina,BE,NA,gbif,4.47,51.02,NA,NA,7,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
4343,Vespa velutina,NA,"Dojo Gambade rue Paul Lambard, 76140 Le Petit-Quevilly, France",inat,1.05,49.42,12.06538461538463,61.76923076923077,17,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34
4344,Vespa velutina,NA,法国凡尔赛邮政编码: 78000,inat,2.1,48.82,11.926923076923115,53,124,178,Warm Temperate,Moist,Cropland,Tablelands,Warm Temperate Moist,61,89,194,Warm Temperate Moist Cropland on Tablelands,#3D59C2
4345,Vespa velutina,BE,NA,gbif,4.44,51.13,11.442307692307793,57.69230769230769,19,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
4346,Vespa velutina,NA,"Place du Casino, 98000 Monaco",inat,7.43,43.74,16.465384615384664,74.84615384615384,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4347,Vespa velutina,NA,"3438 AE Nieuwegein, Nederland",inat,5.09,52.04,10.957692307692357,71.61538461538461,2,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
4348,Vespa velutina,BE,NA,gbif,4.75,50.9,11.25769230769231,49.61538461538461,41,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E
4349,Vespa velutina,BE,NA,gbif,4.38,51.07,11.51153846153852,56.07692307692308,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4350,Vespa velutina,BE,NA,gbif,3.76,51.1,11.426923076923115,60,6,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C
4351,Vespa velutina,BE,NA,gbif,3.71,51.05,11.39615384615388,59,9,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
4352,Vespa velutina,BE,NA,gbif,4.46,51.21,NA,NA,7,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C
4353,Vespa velutina,BE,NA,gbif,4.27,50.99,11.457692307692357,56.38461538461539,13,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500
4354,Vespa velutina,NA,"Rheinhafen Kleinhüningen, Basel, BS, CH",inat,7.59,47.58,11.665384615384651,67.07692307692308,252,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C
4355,Vespa velutina,BE,NA,gbif,5.39,50.95,11.450000000000044,51.46153846153846,40,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00
4356,Vespa velutina,NA,"Rue Victor Hugo, Saclay, Île-de-France, FR",inat,2.19,48.75,11.926923076923115,55.69230769230769,142,178,Warm Temperate,Moist,Cropland,Tablelands,Warm Temperate Moist,61,89,194,Warm Temperate Moist Cropland on Tablelands,#3D59C2
4357,Vespa velutina,BE,NA,gbif,4.28,51.05,NA,NA,6,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
4358,Vespa velutina,NA,"Finistère, Bretagne, FR",inat,-4.64,48.37,12.357692307692332,98,64,168,Warm Temperate,Moist,Cropland,Hills,Warm Temperate Moist,112,198,86,Warm Temperate Moist Cropland on Hills,#70C656
4359,Vespa velutina,NA,"Chemin de la Vionnaz, Thonon-les-Bains, Auvergne-Rhône-Alpes, FR",inat,6.48,46.36,11.88076923076926,119.53846153846152,476,113,Cool Temperate,Moist,Settlement,Mountains,Cool Temperate Moist,61,67,0,Cool Temperate Moist Settlement on Mountains,#3D4300
4360,Vespa velutina,BE,NA,gbif,4.44,51.18,11.419230769230808,58.30769230769231,14,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
4361,Vespa velutina,NA,"Montpellier, Occitanie, FR",inat,3.86,43.63,NA,NA,55,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34
4362,Vespa velutina,NA,"Salburua, Álava, España",inat,-2.64,42.86,12.273076923076928,83.61538461538461,514,166,Warm Temperate,Moist,Forest,Plains,Warm Temperate Moist,45,158,6,Warm Temperate Moist Forest on Plains,#2D9E06
4363,Vespa velutina,BE,NA,gbif,3.63,51.04,11.419230769230808,58.76923076923077,8,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
4364,Vespa velutina,NL,NA,gbif,5.9,51.3,11.39615384615388,56.61538461538461,33,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
4365,Vespa velutina,NA,"Calvados, Basse-Normandie, France",inat,-0.13,49.28,12.457692307692298,66.76923076923077,-1,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C
4366,Vespa velutina,BE,NA,gbif,4.04,50.98,NA,NA,6,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36
4367,Vespa velutina,NA,"36300 Le Blanc, France",inat,1.1,46.64,13.18846153846158,59.46153846153846,109,159,Warm Temperate,Moist,Grassland,Plains,Warm Temperate Moist,91,184,24,Warm Temperate Moist Grassland on Plains,#5BB818
4368,Vespa velutina,NA,"QVF4+VP Jardin Floral, 69006 Lyon, France",inat,4.86,45.77,13.39615384615388,60.38461538461539,175,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C
4369,Vespa velutina,NA,"Lugar Viduedo, Triacastela, Lugo, ES",inat,-7.18,42.74,8.17307692307702,138.46153846153845,1117,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000
4370,Vespa velutina,NA,"Chemin de la Devaude, Saint-Clément-des-Baleines, Nouvelle-Aquitaine, FR",inat,-1.56,46.24,14.050000000000068,76.23076923076923,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4371,Vespa velutina,NA,"Teruel, España",inat,0.08,40.86,14.550000000000068,66.46153846153847,585,194,Warm Temperate,Dry,Forest,Mountains,Warm Temperate Dry,96,139,37,Warm Temperate Dry Forest on Mountains,#608B25
4372,Vespa velutina,BE,NA,gbif,3.45,51.07,11.365384615384642,62.30769230769231,14,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
4373,Vespa velutina,BE,NA,gbif,4.32,50.86,11.303846153846225,57.69230769230769,41,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34
4374,Vespa velutina,BE,NA,gbif,5.68,50.91,11.465384615384664,57.76923076923077,48,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
4375,Vespa velutina,NA,"Hyémondans, Bourgogne-Franche-Comté, FR",inat,6.66,47.39,10.450000000000044,93.92307692307692,509,107,Cool Temperate,Moist,Grassland,Mountains,Cool Temperate Moist,26,83,0,Cool Temperate Moist Grassland on Mountains,#1A5300
4376,Vespa velutina,NL,NA,gbif,5.2,51.65,11.165384615384651,64,8,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00
4377,Vespa velutina,BE,NA,gbif,4.52,51.3,11.350000000000025,62.53846153846154,17,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00
4378,Vespa velutina,BE,NA,gbif,4.01,51.05,11.465384615384664,57.92307692307692,3,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
4379,Vespa velutina,NA,"Via S.Alessio Civ.3428, 55100 Lucca LU, Italia",inat,10.47,43.86,15.211538461538453,71.38461538461539,37,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625
4380,Vespa velutina,NA,"Rue Joseph Roumanille, 34090 Montpellier, France",inat,3.84,43.63,15.05769230769232,37,62,168,Warm Temperate,Moist,Cropland,Hills,Warm Temperate Moist,112,198,86,Warm Temperate Moist Cropland on Hills,#70C656
4381,Vespa velutina,BE,NA,gbif,4.45,51.04,NA,NA,4,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
4382,Vespa velutina,PT,NA,gbif,-8.55,41.2,15.280769230769296,124.84615384615384,133,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912
4383,Vespa velutina,NA,"Saint-Pierre, Brest, France",inat,-4.55,48.38,12.19615384615389,101.15384615384616,63,180,Warm Temperate,Moist,Forest,Tablelands,Warm Temperate Moist,69,72,136,Warm Temperate Moist Forest on Tablelands,#454888
4384,Vespa velutina,BE,NA,gbif,5.72,51.01,11.519230769230774,56.53846153846154,33,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
4385,Vespa velutina,BE,NA,gbif,3.72,51.06,NA,NA,8,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
4386,Vespa velutina,NA,"4405-685 Vila Nova de Gaia, Portugal",inat,-8.65,41.08,15.780769230769296,104.53846153846152,7,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34
4387,Vespa velutina,BE,NA,gbif,4.01,51.06,NA,NA,3,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36
4388,Vespa velutina,BE,NA,gbif,4.85,51.36,11.303846153846225,62.23076923076923,27,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
4389,Vespa velutina,NL,NA,gbif,3.75,51.25,11.450000000000044,62.92307692307692,-15,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
4390,Vespa velutina,BE,NA,gbif,4.02,50.87,11.373076923077008,54.84615384615385,27,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
4391,Vespa velutina,NA,"Rue de la Piscine, Redange, District Diekirch, LU",inat,5.89,49.77,10.096153846153868,65.3076923076923,287,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E
4392,Vespa velutina,NA,"Porto, Portugal",inat,-8.66,41.16,15.603846153846176,109.76923076923076,58,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34
4393,Vespa velutina,NA,"48009 Bilbao, Vizcaya, España",inat,-2.93,43.26,NA,NA,93,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912
4394,Vespa velutina,BE,NA,gbif,4,50.75,11.326923076923151,53.23076923076923,42,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E
4395,Vespa velutina,NA,"Karlsruhe Emil-Gött-Straße, 76131 Karlsruhe, Deutschland",inat,8.42,49.01,11.942307692307793,55.07692307692308,114,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C
4396,Vespa velutina,BE,NA,gbif,3.64,50.88,11.450000000000044,53.07692307692308,16,159,Warm Temperate,Moist,Grassland,Plains,Warm Temperate Moist,91,184,24,Warm Temperate Moist Grassland on Plains,#5BB818
4397,Vespa velutina,BE,NA,gbif,4.73,50.9,NA,NA,30,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E
4398,Vespa velutina,BE,NA,gbif,4.5,51.3,11.388461538461511,62.30769230769231,15,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00
4399,Vespa velutina,NA,"Bilbao, Biscay, Spain",inat,-2.93,43.26,NA,NA,93,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912
4400,Vespa velutina,BE,NA,gbif,3.27,50.91,11.373076923076953,60.53846153846154,19,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
4401,Vespa velutina,NL,NA,gbif,5.05,51.55,NA,NA,16,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
4402,Vespa velutina,NA,"Jardin des Plantes, 75005 Paris, France",inat,2.36,48.84,NA,NA,46,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34
4403,Vespa velutina,NA,1490 Luxemburgo,inat,6.15,49.62,10.111538461538489,67,303,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E
4404,Vespa velutina,NA,"91330 Yerres, France",inat,2.48,48.71,12.588461538461615,56.07692307692308,78,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34
4405,Vespa velutina,BE,NA,gbif,4.14,50.92,11.311538461538532,59.84615384615385,47,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
4406,Vespa velutina,BE,NA,gbif,5.54,51.12,11.288461538461547,53.69230769230769,66,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00
4407,Vespa velutina,BE,NA,gbif,2.73,51.15,11.596153846153868,80,2,115,Cool Temperate,Moist,Shrubland,Plains,Cool Temperate Moist,26,131,0,Cool Temperate Moist Shrubland on Plains,#1A8300
4408,Vespa velutina,BE,NA,gbif,4.69,51.11,NA,NA,6,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
4409,Vespa velutina,NA,"Parc du Château Coquelle, Rue Félix Coquelle, 59240 Dunkerque, France",inat,2.41,51.04,11.619230769230796,70.76923076923077,1,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C
4410,Vespa velutina,BE,NA,gbif,4.56,51.32,11.350000000000025,63.53846153846154,24,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00
4411,Vespa velutina,NA,Portugal,inat,-9.42,38.67,15.934615384615428,35.84615384615385,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4412,Vespa velutina,BE,NA,gbif,4.29,50.84,NA,NA,43,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E
4413,Vespa velutina,NL,NA,gbif,5.6,51.6,11.234615384615438,62.23076923076923,11,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
4414,Vespa velutina,NA,"Bornem, 2880 Bornem, België",inat,4.21,51.07,11.480769230769283,57.61538461538461,3,159,Warm Temperate,Moist,Grassland,Plains,Warm Temperate Moist,91,184,24,Warm Temperate Moist Grassland on Plains,#5BB818
4415,Vespa velutina,NL,NA,gbif,3.9,51.5,11.44230769230768,66.15384615384616,-1,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
4416,Vespa velutina,NA,"FENTANGE, Duelemerbach, 5811 Fentange Hesperingen, Luxemburg",inat,6.15,49.57,NA,NA,282,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E
4417,Vespa velutina,BE,NA,gbif,4.38,50.75,10.896153846153936,60.38461538461539,113,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301
4418,Vespa velutina,BE,NA,gbif,4.4,51.21,NA,NA,7,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C
4419,Vespa velutina,DE,NA,gbif,7,49.65,8.69615384615389,82.07692307692308,586,107,Cool Temperate,Moist,Grassland,Mountains,Cool Temperate Moist,26,83,0,Cool Temperate Moist Grassland on Mountains,#1A5300
4420,Vespa velutina,NA,"Mersch, Luxembourg",inat,6.1,49.74,10.365384615384642,58.69230769230769,238,114,Cool Temperate,Moist,Grassland,Hills,Cool Temperate Moist,22,124,10,Cool Temperate Moist Grassland on Hills,#167C0A
4421,Vespa velutina,BE,NA,gbif,4.53,50.75,11.003846153846212,53.15384615384615,82,102,Cool Temperate,Moist,Cropland,Tablelands,Cool Temperate Moist,99,97,160,Cool Temperate Moist Cropland on Tablelands,#6361A0
4422,Vespa velutina,NA,"Lisbon, Portugal",inat,-9.15,38.77,NA,NA,111,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34
4423,Vespa velutina,NA,"Gelderland, NL",inat,5.69,51.93,11.034615384615392,66.46153846153847,6,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500
4424,Vespa velutina,NA,"Rue du Clopp, Rodingen, Distrikt Luxemburg, LU",inat,5.83,49.54,9.980769230769226,70.23076923076923,307,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301
4425,Vespa velutina,NA,"76307 Karlsbad, Deutschland",inat,8.47,48.89,NA,NA,304,103,Cool Temperate,Moist,Cropland,Mountains,Cool Temperate Moist,33,102,5,Cool Temperate Moist Cropland on Mountains,#216605
4426,Vespa velutina,BE,NA,gbif,4.71,50.86,11.380769230769316,48.30769230769231,47,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E
4427,Vespa velutina,BE,NA,gbif,3.69,50.91,11.426923076923115,54.84615384615385,17,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
4428,Vespa velutina,BE,NA,gbif,4.17,51.19,11.419230769230808,60.92307692307692,8,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
