occurrence_id,species,countryCode,location,source,longitude,latitude,tas_mean_c,prec_mean_annual,elevation_m,ecosystem_code,Temperatur,Moisture,Landcover,Landforms,Climate_Re,Red,Green,Blue,W_Ecosystm,color,NDVI
3449,Vespa velutina,BE,NA,gbif,5.11,51.26,1.0263051986694336,792,23,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.558
3455,Vespa velutina,BE,NA,gbif,4.92,50.84,1.0436156272888184,766,52,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6398208333333333
3458,Vespa velutina,BE,NA,gbif,4.44,50.82,1.0074718475341795,805,79,129,Cool Temperate,Moist,Settlement,Tablelands,Cool Temperate Moist,47,63,130,Cool Temperate Moist Settlement on Tablelands,#2F3F82,0.25530833333333336
3466,Vespa velutina,NA,"Coimbra, PT-CO, PT",inat,-8.4,40.19,1.5525750160217284,987,76,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.4103875
3473,Vespa velutina,BE,NA,gbif,4.35,50.87,1.0497979164123534,783,34,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.5554208333333334
3475,Vespa velutina,NA,Ditzingen,inat,9.07,48.82,0.8853989601135254,740,329,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.4441291666666667
3476,Vespa velutina,BE,NA,gbif,4.59,51.01,1.0294468879699707,777,7,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.5962375
3478,Vespa velutina,BE,NA,gbif,4.43,51.3,1.0570364952087403,798,6,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5743791666666667
3489,Vespa velutina,DE,NA,gbif,6.78,51.24,1.0587124824523926,788,42,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.6409875
3496,Vespa velutina,NL,NA,gbif,4.65,51.85,0.9911375045776368,858,-1,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5262
3498,Vespa velutina,NL,NA,gbif,5.5,51.6,0.9889708518981932,754,10,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.3379666666666667
3499,Vespa velutina,BE,NA,gbif,4.39,50.87,1.0497979164123534,783,41,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.6520708333333334
3501,Vespa velutina,CH,NA,gbif,7.44,46.97,0.844139575958252,1079,529,113,Cool Temperate,Moist,Settlement,Mountains,Cool Temperate Moist,61,67,0,Cool Temperate Moist Settlement on Mountains,#3D4300,0.5840625
3502,Vespa velutina,NA,"Aachen Hauptbahnhof, 52064 Aachen, Deutschland",inat,6.09,50.77,0.9450010299682616,907,169,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.6338
3503,Vespa velutina,NA,"Rua de Mq da Costa, Setúbal, Lisboa, PT",inat,-8.9,38.52,1.669992446899414,701,-25,185,Warm Temperate,Dry,Settlement,Mountains,Warm Temperate Dry,144,124,59,Warm Temperate Dry Settlement on Mountains,#907C3B,0.5308083333333333
3511,Vespa velutina,BE,NA,gbif,4.68,51.18,1.0255916595458985,796,6,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.7243583333333333
3516,Vespa velutina,NA,"5812 Hesperingen, Luxemburg",inat,6.15,49.57,0.9220864295959472,866,282,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.6211416666666667
3521,Vespa velutina,NL,NA,gbif,4.55,51.5,1.0171833038330078,811,16,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.6468333333333334
3523,Vespa velutina,NA,"60400 Noyon, France",inat,2.99,49.58,1.0108937263488769,646,55,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.7237458333333333
3535,Vespa velutina,NA,"Carrer Sant Jaime, 33, 25550 Bossòst, Lleida, España",inat,0.69,42.78,0.6465343952178955,1227,1069,176,Warm Temperate,Moist,Forest,Mountains,Warm Temperate Moist,49,105,3,Warm Temperate Moist Forest on Mountains,#316903,0.4694125
3536,Vespa velutina,NA,"Setúbal, Portugal",inat,-8.84,38.52,1.669992446899414,701,23,184,Warm Temperate,Dry,Cropland,Mountains,Warm Temperate Dry,141,179,80,Warm Temperate Dry Cropland on Mountains,#8DB350,0.6575124999999999
3539,Vespa velutina,BE,NA,gbif,5.81,51.15,1.0033124923706054,720,28,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5449875
3544,Vespa velutina,NA,"Nordrhein-Westfalen, DE",inat,7.06,50.74,1.0298375129699706,717,59,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.265525
3547,Vespa velutina,NA,"Jardin des Plantes, 75005 Paris, France",inat,2.36,48.84,1.144812488555908,641,46,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.6361708333333334
3550,Vespa velutina,BE,NA,gbif,4.45,51.11,1.039146900177002,785,17,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.2789291666666667
3552,Vespa velutina,NA,"Gazalbide, 01009 Vitoria-Gasteiz, Álava, España",inat,-2.69,42.86,1.092175006866455,880,513,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.40989166666666665
3557,Vespa velutina,BE,NA,gbif,4.45,51.14,1.039146900177002,785,18,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6235416666666667
3559,Vespa velutina,ES,NA,gbif,-8.43,42.91,1.2908989906311037,1722,361,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.5075
3565,Vespa velutina,BE,NA,gbif,4.52,51.12,1.0294468879699707,777,4,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6871125
3571,Vespa velutina,NL,NA,gbif,4.4,51.65,1.0125802040100098,791,-1,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.7142833333333334
3574,Vespa velutina,BE,NA,gbif,3.74,51.18,1.0463364601135254,769,5,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6245625
3582,Vespa velutina,NA,"Rue de la Vaurie, Aytré, Nouvelle-Aquitaine, FR",inat,-1.1,46.15,1.283797550201416,769,11,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.5687291666666666
3597,Vespa velutina,NA,"Bernissart, Hainaut, BE",inat,3.69,50.47,1.0056135177612304,762,25,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.4863
3600,Vespa velutina,NA,"Georges Brassens, Paris, France",inat,2.3,48.83,1.1138312339782714,643,64,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.21234583333333334
3608,Vespa velutina,BE,NA,gbif,3.09,51.06,1.0103198051452638,773,21,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.629275
3609,Vespa velutina,BE,NA,gbif,3.2,51.13,1.017953109741211,799,12,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5616333333333333
3617,Vespa velutina,BE,NA,gbif,4.06,50.79,1.018050003051758,787,40,114,Cool Temperate,Moist,Grassland,Hills,Cool Temperate Moist,22,124,10,Cool Temperate Moist Grassland on Hills,#167C0A,0.6444541666666667
3632,Vespa velutina,BE,NA,gbif,3.13,50.93,1.016388511657715,761,21,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6149416666666667
3641,Vespa velutina,NA,"Rue des Terres St-Denis, Haravilliers, Île-de-France, FR",inat,2.02,49.17,1.0189791679382325,676,165,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.538125
3642,Vespa velutina,DE,NA,gbif,7.67,47.72,0.7811521053314209,1405,461,103,Cool Temperate,Moist,Cropland,Mountains,Cool Temperate Moist,33,102,5,Cool Temperate Moist Cropland on Mountains,#216605,0.6529041666666666
3646,Vespa velutina,BE,NA,gbif,4.44,51.3,1.0570364952087403,798,9,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5399916666666666
3647,Vespa velutina,NA,"Casa Miguel, Curriño, 15318 Abegondo, La Coruña, España",inat,-8.27,43.25,1.3617420196533203,1240,72,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.651525
3649,Vespa velutina,NA,"01013 Vitoria-Gasteiz, Álava, España",inat,-2.64,42.86,1.1061979293823243,888,514,166,Warm Temperate,Moist,Forest,Plains,Warm Temperate Moist,45,158,6,Warm Temperate Moist Forest on Plains,#2D9E06,0.5373833333333333
3652,Vespa velutina,BE,NA,gbif,4.29,50.84,1.029301071166992,790,43,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.5312916666666667
3653,Vespa velutina,BE,NA,gbif,4.69,50.99,1.0381396293640135,765,10,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5461916666666666
3654,Vespa velutina,NL,NA,gbif,5.75,51,1.0079051971435546,754,32,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.4943416666666667
3657,Vespa velutina,NA,"Barcelona, Espanya",inat,2.1,41.51,1.4473604202270507,676,156,184,Warm Temperate,Dry,Cropland,Mountains,Warm Temperate Dry,141,179,80,Warm Temperate Dry Cropland on Mountains,#8DB350,0.5540041666666666
3658,Vespa velutina,BE,NA,gbif,4.23,51.13,1.0402281761169434,786,11,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.48497083333333335
3660,Vespa velutina,NA,"Canton de Colmar-1, France",inat,7.33,48.06,0.9235551834106446,841,181,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.47945
3665,Vespa velutina,NA,"Grand-Rue, Montreux, VD, CH",inat,6.91,46.44,0.839759349822998,1314,564,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.6878375
3671,Vespa velutina,NA,"64673 Zwingenberg, Deutschland",inat,8.61,49.72,1.022700023651123,684,111,113,Cool Temperate,Moist,Settlement,Mountains,Cool Temperate Moist,61,67,0,Cool Temperate Moist Settlement on Mountains,#3D4300,0.6270333333333333
3685,Vespa velutina,BE,NA,gbif,4.28,50.79,1.0301885604858398,788,26,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6712125
3691,Vespa velutina,NA,"Rangueil, Toulouse, France",inat,1.47,43.56,1.3110468864440918,683,169,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.6169208333333334
3698,Vespa velutina,NA,"1325 HR Almere, Nederland",inat,5.23,52.37,0.9625198364257812,797,-1,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.3701916666666667
3704,Vespa velutina,BE,NA,gbif,4.63,51.26,1.0279624938964844,800,15,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5781916666666667
3705,Vespa velutina,NA,"Traverse du Château, Saint-Gilles, Occitanie, FR",inat,4.43,43.68,1.48746976852417,744,13,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.5232375
3713,Vespa velutina,NL,NA,gbif,5.35,51.4,0.9980051994323732,773,27,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6292958333333333
3715,Vespa velutina,NA,"Gent, 9000 Gent, België",inat,3.73,51.06,1.0652593612670898,792,8,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5277666666666667
3716,Vespa velutina,NA,"Harmignies, 7022 Mons, Belgique",inat,4.02,50.39,1.0019427299499513,791,61,114,Cool Temperate,Moist,Grassland,Hills,Cool Temperate Moist,22,124,10,Cool Temperate Moist Grassland on Hills,#167C0A,0.4125333333333333
3720,Vespa velutina,NA,"Passeig del Pi Forcat, Barcelona, Barcelona, ES",inat,2.09,41.42,1.5362238883972168,635,323,176,Warm Temperate,Moist,Forest,Mountains,Warm Temperate Moist,49,105,3,Warm Temperate Moist Forest on Mountains,#316903,0.49291666666666667
3725,Vespa velutina,BE,NA,gbif,4.47,50.93,1.0497979164123534,783,13,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6001666666666666
3728,Vespa velutina,NA,"27190 La Bonneville-sur-Iton, France",inat,1.03,49,1.0204729080200194,651,122,101,Cool Temperate,Moist,Forest,Tablelands,Cool Temperate Moist,71,89,181,Cool Temperate Moist Forest on Tablelands,#4759B5,0.49927083333333333
3736,Vespa velutina,NA,"Île-de-France, FR",inat,2.29,48.77,1.1138312339782714,643,91,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.313825
3737,Vespa velutina,BE,NA,gbif,4.72,51.08,1.0428604125976562,774,14,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6190666666666667
3738,Vespa velutina,BE,NA,gbif,4.88,51.19,1.02982816696167,791,18,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5552875
3742,Vespa velutina,NA,"X88W+3X Barrinha de Esmoriz, 4500 Espinho, Portugal",inat,-8.64,40.97,1.443885612487793,1143,12,168,Warm Temperate,Moist,Cropland,Hills,Warm Temperate Moist,112,198,86,Warm Temperate Moist Cropland on Hills,#70C656,0.40529583333333336
3753,Vespa velutina,BE,NA,gbif,5.68,50.91,1.0079051971435546,754,48,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5582916666666666
3766,Vespa velutina,BE,NA,gbif,4.35,51.18,1.0570364952087403,798,7,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.7214291666666667
3779,Vespa velutina,NL,NA,gbif,5.45,51.55,0.9877718925476074,767,11,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.35954583333333334
3781,Vespa velutina,NL,NA,gbif,5.65,51.25,0.9874073028564452,732,35,115,Cool Temperate,Moist,Shrubland,Plains,Cool Temperate Moist,26,131,0,Cool Temperate Moist Shrubland on Plains,#1A8300,0.48373333333333335
3785,Vespa velutina,BE,NA,gbif,3.93,51.15,1.0463322639465331,779,3,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.64435
3786,Vespa velutina,BE,NA,gbif,3.78,50.58,1.0026041984558105,772,51,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5254375
3800,Vespa velutina,BE,NA,gbif,3.64,50.99,1.0466250419616698,795,8,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.6252458333333334
3802,Vespa velutina,NL,NA,gbif,5.55,51.45,0.9889156341552734,757,19,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.48985833333333334
3811,Vespa velutina,NA,"Aeródromo Municipal de Seia, 6270 Santa Marinha, Portugal",inat,-7.69,40.45,1.3613958358764648,1452,460,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.62125
3815,Vespa velutina,NA,"Kundergats, 6367 Voerendaal, Netherlands",inat,5.94,50.88,0.9916646003723144,781,121,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.33226666666666665
3816,Vespa velutina,NL,NA,gbif,4.4,51.65,1.0125802040100098,791,-1,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.45138333333333336
3819,Vespa velutina,NA,"Gent Halfweg, 9000 Gent, Belgium",inat,3.68,51.05,1.0652593612670898,792,7,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.5613166666666667
3820,Vespa velutina,NL,NA,gbif,4.95,52.1,0.953907299041748,799,-2,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.4303166666666667
3826,Vespa velutina,BE,NA,gbif,4.2,50.83,1.0301885604858398,788,57,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.47995
3831,Vespa velutina,BE,NA,gbif,4.3,51.08,1.0402281761169434,786,2,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6454458333333333
3832,Vespa velutina,BE,NA,gbif,4.36,51.06,1.039146900177002,785,2,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5117708333333333
3837,Vespa velutina,BE,NA,gbif,4.95,51.33,1.02982816696167,791,25,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5568041666666667
3840,Vespa velutina,NA,"Paio Pires (R Eusébio Leão), 2840-078, Portugal",inat,-9.08,38.62,1.6673786163330078,687,12,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.6181166666666666
3845,Vespa velutina,NA,"Montpellier, Occitanie, FR",inat,3.85,43.64,1.481810665130615,645,71,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.4522875
3858,Vespa velutina,NA,"34500 Béziers, France",inat,3.22,43.33,1.5046886444091796,566,40,190,Warm Temperate,Dry,Cropland,Hills,Warm Temperate Dry,153,217,128,Warm Temperate Dry Cropland on Hills,#99D980,0.5450416666666666
3866,Vespa velutina,BE,NA,gbif,4.11,51.23,1.0351354598999023,797,4,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.592625
3874,Vespa velutina,BE,NA,gbif,4.45,50.92,1.0497979164123534,783,19,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.40946666666666665
3887,Vespa velutina,NL,NA,gbif,4.75,51.55,1.0014093399047852,815,7,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.5874666666666667
3912,Vespa velutina,BE,NA,gbif,3.87,50.76,1.0213645935058593,779,30,102,Cool Temperate,Moist,Cropland,Tablelands,Cool Temperate Moist,99,97,160,Cool Temperate Moist Cropland on Tablelands,#6361A0,0.6075125
3915,Vespa velutina,NA,"Coimbra, PT",inat,-8.04,40.19,1.4849458694458009,1166,483,176,Warm Temperate,Moist,Forest,Mountains,Warm Temperate Moist,49,105,3,Warm Temperate Moist Forest on Mountains,#316903,0.5825208333333334
3916,Vespa velutina,BE,NA,gbif,4.46,50.95,1.0497979164123534,783,10,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5842583333333333
3920,Vespa velutina,BE,NA,gbif,4.68,51.16,1.0428604125976562,774,6,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.724575
3923,Vespa velutina,NA,"06140 Coursegoules, France",inat,7.03,43.79,1.2146843910217284,875,1120,107,Cool Temperate,Moist,Grassland,Mountains,Cool Temperate Moist,26,83,0,Cool Temperate Moist Grassland on Mountains,#1A5300,0.38448333333333334
